year,office,state,special,election_date,forecast_date,forecast_type,party,candidate,projected_voteshare,actual_voteshare,probwin,probwin_outcome
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-plus,R,Christie,4.9583578,1.76,0.0054500001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-only,R,Trump,27.542421,24.30,0.4391,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-plus,R,Trump,21.064783,24.30,0.2888,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-only,R,Bush,5.0392523,2.80,0.0089999996,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-plus,R,Bush,7.5244126,2.80,0.02055,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-only,R,Kasich,2.3084538,1.86,0.00115,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-plus,R,Kasich,3.7477267,1.86,0.00285,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-only,R,Rubio,13.047839,23.12,0.076250002,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-plus,R,Rubio,15.300291,23.12,0.12545,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-only,R,Huckabee,2.8105171,1.79,0.0020000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-plus,R,Huckabee,3.6862307,1.79,0.0033,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-only,R,Paul,4.2015839,4.54,0.0052499999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-plus,R,Paul,4.741796,4.54,0.0055,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-only,R,Santorum,1.2526606,0.95,0.00030000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-plus,R,Santorum,1.4376913,0.95,0.00015000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-only,R,Cruz,27.181606,27.64,0.4181,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-15,polls-plus,R,Cruz,26.629011,27.64,0.51324999,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-only,R,Carson,10.075827,9.30,0.040199999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-plus,R,Carson,9.0610266,9.30,0.031500001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-only,R,Fiorina,1.9475789,1.86,0.0013999999999999998,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-plus,R,Fiorina,1.6903822,1.86,0.00030000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-only,R,Christie,4.4205265,1.76,0.0062000002,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-plus,R,Christie,5.0256858,1.76,0.0068999999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-only,R,Trump,27.548306,24.30,0.43634999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-plus,R,Trump,21.166887,24.30,0.28819999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-only,R,Bush,5.0284076,2.80,0.0074,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-plus,R,Bush,6.1766176,2.80,0.0115,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-only,R,Kasich,2.3078687,1.86,0.0013,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-plus,R,Kasich,4.1394048,1.86,0.0030499999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-only,R,Rubio,13.058627,23.12,0.075350001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-plus,R,Rubio,16.045107,23.12,0.14184999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-only,R,Huckabee,2.8062229,1.79,0.0017,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-plus,R,Huckabee,3.7975085,1.79,0.0031999999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-only,R,Paul,4.202879,4.54,0.0051000002,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-plus,R,Paul,4.7579675,4.54,0.00605,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-only,R,Santorum,1.2510251,0.95,0.00044999999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-plus,R,Santorum,1.4471556,0.95,0.00015000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-only,R,Cruz,27.191208,27.64,0.42455,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-14,polls-plus,R,Cruz,26.530756,27.64,0.50730002,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-only,R,Carson,10.017683,9.30,0.045150001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-plus,R,Carson,9.0610266,9.30,0.030549999000000005,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-only,R,Fiorina,2.1537075,1.86,0.001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-plus,R,Fiorina,1.6903822,1.86,0.00065,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-only,R,Christie,4.9028263,1.76,0.0087000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-plus,R,Christie,5.0256858,1.76,0.0058499998,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-only,R,Trump,26.637741,24.30,0.42815,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-plus,R,Trump,21.166887,24.30,0.29190001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-only,R,Bush,5.5786862,2.80,0.010049999999999998,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-plus,R,Bush,6.1766176,2.80,0.0098999999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-only,R,Kasich,2.5541546,1.86,0.0016,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-plus,R,Kasich,4.1394048,1.86,0.003,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-only,R,Rubio,12.558151,23.12,0.072449997,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-plus,R,Rubio,16.045107,23.12,0.13525,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-only,R,Huckabee,3.1081998,1.79,0.0043500001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-plus,R,Huckabee,3.7975085,1.79,0.0034,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-only,R,Paul,4.6608844,4.54,0.0076000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-plus,R,Paul,4.7579675,4.54,0.0047499998,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-only,R,Santorum,1.3768895,0.95,0.00065,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-plus,R,Santorum,1.4471556,0.95,0.00030000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-only,R,Cruz,26.289564,27.64,0.42030001,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-13,polls-plus,R,Cruz,26.530756,27.64,0.51445001,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-only,R,Carson,9.2242317,9.30,0.037599999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-plus,R,Carson,7.8023543,9.30,0.022,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-only,R,Fiorina,2.2042713,1.86,0.00145,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-plus,R,Fiorina,1.7355007,1.86,0.00030000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-only,R,Christie,4.8066735,1.76,0.0095499996,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-plus,R,Christie,4.9338131,1.76,0.006000000100000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-only,R,Trump,26.56164,24.30,0.41525,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-plus,R,Trump,21.075062,24.30,0.27735001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-only,R,Bush,5.8893819,2.80,0.0148,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-plus,R,Bush,6.6038666,2.80,0.012199999999999999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-only,R,Kasich,2.24087,1.86,0.0013999999999999998,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-plus,R,Kasich,4.0171318,1.86,0.0029500001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-only,R,Rubio,13.623942,23.12,0.092749998,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-plus,R,Rubio,17.695236,23.12,0.1789,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-only,R,Huckabee,3.0231025,1.79,0.0029,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-plus,R,Huckabee,3.4991484,1.79,0.0024999999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-only,R,Paul,4.2283459,4.54,0.0058499998,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-plus,R,Paul,4.2284946,4.54,0.0031000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-only,R,Santorum,1.5808138,0.95,0.00085000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-plus,R,Santorum,1.676584,0.95,0.00039999999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-only,R,Cruz,26.491011,27.64,0.41760001,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-12,polls-plus,R,Cruz,26.607094,27.64,0.49430001000000007,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-only,R,Carson,9.3000202,9.30,0.04075000100000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-plus,R,Carson,7.8673038,9.30,0.02275,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-only,R,Fiorina,2.0169699,1.86,0.00145,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-plus,R,Fiorina,1.545361,1.86,0.00034999999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-only,R,Christie,5.1268201,1.76,0.01035,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-plus,R,Christie,5.273819,1.76,0.0073000002,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-only,R,Trump,26.540052,24.30,0.40584998999999994,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-plus,R,Trump,20.971476,24.30,0.26890001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-only,R,Bush,5.4361534,2.80,0.0127,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-plus,R,Bush,6.1893334,2.80,0.01275,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-only,R,Kasich,2.0298066,1.86,0.00125,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-plus,R,Kasich,3.9286492,1.86,0.0041,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-only,R,Rubio,13.674869,23.12,0.090700001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-plus,R,Rubio,18.005579,23.12,0.18605,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-only,R,Huckabee,3.1273458,1.79,0.0031000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-plus,R,Huckabee,3.6215684,1.79,0.0025500001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-only,R,Paul,4.1827579,4.54,0.0074999998000000005,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-plus,R,Paul,4.1823711,4.54,0.0054500001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-only,R,Santorum,1.4907924,0.95,0.00115,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-plus,R,Santorum,1.581835,0.95,0.00025000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-only,R,Cruz,26.956852,27.64,0.4251999900000001,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-11,polls-plus,R,Cruz,26.715137,27.64,0.48954999,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-only,R,Carson,10.444242,9.30,0.0603,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-plus,R,Carson,8.9977007,9.30,0.04315,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-only,R,Fiorina,2.8956461,1.86,0.0046000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-plus,R,Fiorina,2.4083595,1.86,0.00135,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-only,R,Christie,4.1317835,1.76,0.0092000002,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-plus,R,Christie,4.2711563,1.76,0.0048000002,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-only,R,Trump,23.690052,24.30,0.32914999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-plus,R,Trump,18.013039,24.30,0.20155000999999997,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-only,R,Bush,6.4387813,2.80,0.0232,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-plus,R,Bush,7.4516039,2.80,0.02365,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-only,R,Kasich,1.8601959,1.86,0.0021500001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-plus,R,Kasich,3.9652905,1.86,0.0066499999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-only,R,Rubio,14.160476,23.12,0.1107,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-plus,R,Rubio,18.550955,23.12,0.2112,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-only,R,Huckabee,2.5776052,1.79,0.00345,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-plus,R,Huckabee,3.0524909,1.79,0.0031000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-only,R,Paul,5.2596769,4.54,0.015699999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-plus,R,Paul,5.3060398,4.54,0.0121,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-only,R,Santorum,1.0442227,0.95,0.00065,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-plus,R,Santorum,1.113728,0.95,0.00030000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-only,R,Cruz,27.377695,27.64,0.4409,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-10,polls-plus,R,Cruz,26.750017,27.64,0.49215001,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-only,R,Carson,10.444242,9.30,0.059050001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-plus,R,Carson,8.9977007,9.30,0.040199999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-only,R,Fiorina,2.8956461,1.86,0.0043000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-plus,R,Fiorina,2.4083595,1.86,0.0020999999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-only,R,Christie,4.1317835,1.76,0.0091000004,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-plus,R,Christie,4.2711563,1.76,0.00605,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-only,R,Trump,23.690052,24.30,0.3249,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-plus,R,Trump,18.013039,24.30,0.19355000999999997,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-only,R,Bush,6.4387813,2.80,0.021849999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-plus,R,Bush,7.4516039,2.80,0.0222,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-only,R,Kasich,1.8601959,1.86,0.00285,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-plus,R,Kasich,3.9652905,1.86,0.0057999999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-only,R,Rubio,14.160476,23.12,0.1096,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-plus,R,Rubio,18.550955,23.12,0.21365,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-only,R,Huckabee,2.5776052,1.79,0.0034,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-plus,R,Huckabee,3.0524909,1.79,0.0026,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-only,R,Paul,5.2596769,4.54,0.0142,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-plus,R,Paul,5.3060398,4.54,0.00985,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-only,R,Santorum,1.0442227,0.95,0.00065,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-plus,R,Santorum,1.113728,0.95,0.00015000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-only,R,Cruz,27.377695,27.64,0.4501,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-09,polls-plus,R,Cruz,26.750017,27.64,0.50384998,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-only,R,Carson,10.444242,9.30,0.06095,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-plus,R,Carson,8.9929981,9.30,0.037900001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-only,R,Fiorina,2.8956461,1.86,0.0044,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-plus,R,Fiorina,2.4231694,1.86,0.00165,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-only,R,Christie,4.1317835,1.76,0.0086000003,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-plus,R,Christie,4.4182711,1.76,0.0061499998,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-only,R,Trump,23.690052,24.30,0.32034999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-plus,R,Trump,18.003626,24.30,0.18774999999999997,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-only,R,Bush,6.4387813,2.80,0.021600001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-plus,R,Bush,8.3068867,2.80,0.0284,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-only,R,Kasich,1.8601959,1.86,0.0021500001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-plus,R,Kasich,1.9888959,1.86,0.00125,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-only,R,Rubio,14.160476,23.12,0.10674999999999998,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-plus,R,Rubio,19.097128,23.12,0.21610001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-only,R,Huckabee,2.5776052,1.79,0.0036500001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-plus,R,Huckabee,3.1930606,1.79,0.0033499999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-only,R,Paul,5.2596769,4.54,0.0174,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-plus,R,Paul,5.33288,4.54,0.01175,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-only,R,Santorum,1.0442227,0.95,0.00105,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-plus,R,Santorum,1.1148318,0.95,0.00060000003,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-only,R,Cruz,27.377695,27.64,0.4531,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-08,polls-plus,R,Cruz,27.008635,27.64,0.50510001,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-only,R,Carson,10.444242,9.30,0.062700003,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-plus,R,Carson,8.9929981,9.30,0.041000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-only,R,Fiorina,2.8956461,1.86,0.0044,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-plus,R,Fiorina,2.4231694,1.86,0.0017500001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-only,R,Christie,4.131784,1.76,0.0081500001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-plus,R,Christie,4.4182711,1.76,0.0057999999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-only,R,Trump,23.690052,24.30,0.3249,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-plus,R,Trump,18.003626,24.30,0.19095001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-only,R,Bush,6.4387813,2.80,0.02265,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-plus,R,Bush,8.3068867,2.80,0.03035,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-only,R,Kasich,1.8601959,1.86,0.0015,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-plus,R,Kasich,1.9888959,1.86,0.00060000003,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-only,R,Rubio,14.160476,23.12,0.1078,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-plus,R,Rubio,19.097128,23.12,0.21775,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-only,R,Huckabee,2.5776052,1.79,0.0037,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-plus,R,Huckabee,3.1930606,1.79,0.00315,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-only,R,Paul,5.2596769,4.54,0.01455,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-plus,R,Paul,5.33288,4.54,0.0105,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-only,R,Santorum,1.0442227,0.95,0.00079999998,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-plus,R,Santorum,1.1148318,0.95,0.00019999999000000002,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-only,R,Cruz,27.377695,27.64,0.44885001,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-07,polls-plus,R,Cruz,27.008635,27.64,0.49794999000000006,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-only,R,Carson,10.907837,9.30,0.067950003,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-plus,R,Carson,8.6523323,9.30,0.041549999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-only,R,Fiorina,3.187295,1.86,0.0075500002,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-plus,R,Fiorina,2.6218996,1.86,0.0033499999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-only,R,Christie,2.9666913,1.76,0.006250000099999999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-plus,R,Christie,3.2787831,1.76,0.0041499999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-only,R,Trump,26.512533,24.30,0.36300001000000004,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-plus,R,Trump,20.308475,24.30,0.23125,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-only,R,Bush,6.3479414,2.80,0.024049999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-plus,R,Bush,8.6074343,2.80,0.034699999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-only,R,Kasich,1.6183864,1.86,0.0029,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-plus,R,Kasich,1.8364505,1.86,0.0018,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-only,R,Rubio,13.014007,23.12,0.09139999699999998,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-plus,R,Rubio,18.815159,23.12,0.19505,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-only,R,Huckabee,2.9554205,1.79,0.0071,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-plus,R,Huckabee,3.6241062,1.79,0.006500000100000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-only,R,Paul,3.4920044,4.54,0.0091000004,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-plus,R,Paul,3.4588447,4.54,0.0052499999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-only,R,Santorum,.63428539,0.95,0.00050000002,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-plus,R,Santorum,.6647315,0.95,9.9999997e-05,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-only,R,Cruz,28.291378,27.64,0.4201999900000001,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-06,polls-plus,R,Cruz,28.059563,27.64,0.4763,1
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-05,polls-only,R,Carson,10.908383,9.30,0.068300001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-05,polls-plus,R,Carson,8.9023838,9.30,0.0438,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-05,polls-only,R,Fiorina,3.1666157,1.86,0.0075500002,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-05,polls-plus,R,Fiorina,2.6326759,1.86,0.0037499999000000003,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-05,polls-only,R,Christie,2.9714062,1.76,0.0054000001,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-05,polls-plus,R,Christie,3.3331189,1.76,0.0030499999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-05,polls-only,R,Trump,26.509941,24.30,0.36504999,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-05,polls-plus,R,Trump,20.222195,24.30,0.2334,0
2016,Republican presidential primary,Iowa,,2016-02-01,2016-01-05,polls-only,R,Bush,6.3566751,2.80,0.022949998999999995,0
